id,bid,正文,头条文章url,原始图片url,视频url,Live Photo视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否编辑过,编辑次数,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博Live Photo视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,源微博是否编辑过,源微博编辑次数
4646212270297596	,KjobV1fpW,"关于#高考##高考志愿#填报，看完视频，记得再等等下一条微博内容，有货
 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084607&ssig=8r%2F1BCDg25&KID=unistore,video",,,2021-06-09T16:19:50,微博视频号,83,15,17,"高考,高考志愿",,2021-06-09 16:19:50,True,1,True
4646183723603191	,KjnrSf7lZ,作为一个要减肥的人，少吃点吧。。。羊汤也就干了三碗！！！ ,,https://wx3.sinaimg.cn/large/001Ptb3yly1grbzxi9pooj62tc2401kz02.jpg,,,,2021-06-09T14:26:24,HUAWEI Mate 20 Pro,525,93,2,,,2021-06-09 14:26:24,False,0,True
4646147182037722	,KjmuW8y6u,"我正在参与#教育活动季#，快来和我一起玩吧！
成为TA的V+会员
 ",,,,,,2021-06-09T12:01:12,粉丝订阅,45,2,1,教育活动季,,2021-06-09 12:01:12,False,0,True
4645833591752750	,Kjel97lYa,"发布了头条文章：《如果孩子想走这三条路，名校还是要使劲冲一冲的》#高考##教育活动季#   
如果孩子想走这三条路，名校还是要使劲冲一冲的
 ",,,,,,2021-06-08T15:15:05,微博 weibo.com,138,11,26,"高考,教育活动季",,2021-06-08 15:15:05,False,0,True
4645754028689144	,KjcgOAsru,"#高考第二天#，心态咋样？ 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084607&ssig=8r%2F1BCDg25&KID=unistore,video",,,2021-06-08T09:58:57,微博视频号,127,15,14,高考第二天,,2021-06-08 09:58:57,False,0,True
4645749600554911	,Kjc9G2kmb,,,,,,,2021-06-08T09:41:21,HUAWEI Mate 20 Pro,78,7,12,,,2021-06-08 09:41:21,False,0,False,,,4644789087111662	,KiNastQ4e,抱歉，根据作者设置的微博可见时间范围，此微博已不可见。 ,,,,,,2021-06-05T18:04:37,,0,0,0,,,2021-06-05 18:04:37
4645542380964314	,Kj6Ls42Rs,#第一天高考结束#快来告诉大家，啥专业比较好，让考生有个明确方向，早知道说不定你老公跟你媳妇说不定在高考，来来来。。。。让大家看到希望。。。 ,,,,,,2021-06-07T19:57:56,HUAWEI Mate 20 Pro,1261,549,15,第一天高考结束,,2021-06-07 19:57:56,False,0,True
4645495606346817	,Kj5y0qD61,#想实名劝退的专业#快逃。。。。说出你的故事。。。说出你认为劝退的专业。。。 ,,,,,,2021-06-07T16:52:04,HUAWEI Mate 20 Pro,2529,1142,27,想实名劝退的专业,,2021-06-07 16:52:04,False,0,True
4645487359036947	,Kj5kHBUVd,"这所学校重点专业赶超北大，值不值得报？#高考##高考志愿填报#告诉你：努力很重要，选择也很重要！加油！ 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084607&ssig=8r%2F1BCDg25&KID=unistore,video",,,2021-06-07T16:19:18,微博视频号,125,19,15,"高考,高考志愿填报",,2021-06-07 16:19:18,False,0,True
4645427544850916	,Kj3MeklWA,#高考语文#“可为与有为”、“义”、“得与失”、“时间的沉淀”等等。。。今年的作文，没点生活阅历，人生起伏，真的难写。。。弱弱的问，唐光雨是谁？ ,,,,,,2021-06-07T12:21:36,,863,75,13,高考语文,,2021-06-07 12:21:36,False,0,True
4645199177056846	,KiXPTtBO6,"#高考前一晚是怎么过的#你们是怎么过的
我在疯狂的看所谓的押题。。。然而啥都没考。。。。 ",,,,,,2021-06-06T21:14:09,HUAWEI Mate 20 Pro,558,114,6,高考前一晚是怎么过的,,2021-06-06 21:14:09,False,0,True
4645100057002221	,KiVg1tnB3,"明天就要#高考# 啦，首先祝大家考的全会，蒙的全对，一切顺利，金榜题名！
另外，我还有几句贴心话想和广大考生和家长们说……#明天高考##高考加油# 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/Z5zCBON6lx07Nf7nfZbi01041201cqzH0E010.mp4?label=mp4_720p&template=720x1272.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=6fI%2F9lJTOH&KID=unistore,video",,,2021-06-06T14:40:17,微博视频号,1330,93,93,"高考,明天高考,高考加油",,2021-06-06 14:40:17,True,1,True
4645095359909449	,KiV8rFzTP,提醒考生，高考必胜！,,,,,,2021-06-06T14:21:38,HUAWEI Mate 20 Pro,176,9,4,,,2021-06-06 14:21:38,False,0,False,1699432410,新华社,4645049557584596	,KiTWzvP6c,#高考明日拉开帷幕# 【#教育部发布高考前提醒#】2021年全国统一高考将于6月7日至8日举行，部分省（区、市）9日、10日也安排了部分考试科目。记者6日从教育部了解到，教育部专门就高考服务保障作出部署，并特别提醒广大考生，了解并熟知考生须知，严格遵守考试规定，提前准备并携带好有关证件以及必备的考试用具。要提前了解考场防疫措施、个人防护注意事项等，准备好合规的防疫物品，并做好赴考途中的个人防护。要合理安排出行时间和路线，仔细核实确认考试时间、地点和科目，考虑体温检测等因素，预留足够赴考时间。#关注2021高考#（记者胡浩）,,https://wx3.sinaimg.cn/large/001R0E0aly1gr8dogi0o7j610c0u07pj02.jpg,,,,2021-06-06T11:19:38,微博 weibo.com,13972,1105,1012,"高考明日拉开帷幕,教育部发布高考前提醒,关注2021高考",,2021-06-06 11:19:38
4645038602324343	,KiTEU9KFp,#明天高考#作为过来人，给即将上考场的人一句忠告吧！ ,,,,,,2021-06-06T10:36:06,HUAWEI Mate 20 Pro,1138,463,11,明天高考,,2021-06-06 10:36:06,False,0,True
4644685765938674	,KiKtOoUV4,"发布了头条文章：《一个价格标签引发经济学风暴？我也很纳闷，“免费”的诱惑咋就这么大》  
一个价格标签引发经济学风暴？我也很纳闷，“免费”的诱惑咋就这么大
 ",,,,,,2021-06-05T11:14:03,微博 weibo.com,96,7,6,,,2021-06-05 11:14:03,False,0,True
4644422946394578	,KiDDUqPwm,"专业有特色，分数也非常友好！看完这所学校，你就知道，值得报考的关键一点在这里#高考##高考志愿填报#还有疑问？抓紧瞅评论区 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=XtTmpPd6Ji&KID=unistore,video",,,2021-06-04T17:49:42,微博视频号,96,14,11,"高考,高考志愿填报",,2021-06-04 17:49:42,False,0,True
4644410652361014	,KiDk59UcS,"作为新苏州人，周边的高校资源绝对要推荐，挤不进大城市的名校，来江浙沪偶遇行不行#高考##高考志愿填报# 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/VPEBo7E2lx07Nc5k39Y401041200HBZm0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=%2BvO5Otc1pB&KID=unistore,video",,,2021-06-04T17:00:50,微博视频号,224,45,28,"高考,高考志愿填报",,2021-06-04 17:00:50,False,0,True
4644068795090968	,KiuqHlmoo,"#高考##高考志愿填报#交大毕业就只能去车站卖票？兰交大：25个硕士点、6个博士点，你跟我闹呢？ 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=XtTmpPd6Ji&KID=unistore,video",,,2021-06-03T18:22:26,微博视频号,106,13,11,"高考,高考志愿填报",,2021-06-03 18:22:26,False,0,True
4644050387338701	,KitX0uN89,"#高考#分不高也能报得好大学，张老师告诉你：被校名耽误的机具特色的这所大学，8大学科齐发展！报不报？#高考志愿填报# 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=XtTmpPd6Ji&KID=unistore,video",,,2021-06-03T17:09:16,微博视频号,80,12,11,"高考,高考志愿填报",,2021-06-03 17:09:16,False,0,True
4644037065703669	,KitBwnVMF,"#高考##高考志愿填报#先后隶属5个国家部门，授权研发北斗卫星，桂电真的是吃了地域的亏！ 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=XtTmpPd6Ji&KID=unistore,video",,,2021-06-03T16:16:20,微博视频号,94,14,12,"高考,高考志愿填报",,2021-06-03 16:16:20,False,0,True
4643993935938903	,KistXoUYL,"我当年#高考#时的二本二志愿就是它，有时候，报志愿不是一分不浪费就是好的，有些大学、有些专业低分高报也不亏！#高考志愿填报# 
张雪峰老师的微博视频
 ",,,"https://f.video.weibocdn.com/0KVo0F8xlx07HC6KQrUc0104120002480E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1778084618&ssig=XtTmpPd6Ji&KID=unistore,video",,,2021-06-03T13:24:58,微博视频号,108,6,13,"高考,高考志愿填报",,2021-06-03 13:24:58,False,0,True
4643738540053457	,KilQ20dUd,"发布了头条文章：《高考志愿填报时，物理选科重要吗？为什么选物理的人越来越少！》  
高考志愿填报时，物理选科重要吗？为什么选物理的人越来越少！
 ",,,,,,2021-06-02T20:30:07,微博 weibo.com,156,21,26,,,2021-06-02 20:30:07,False,0,True
